date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:12:24	53062/53062	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:49:50%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmxvZ19wb3N0LmpwZw==?w=700&h=400&s=cc8d30a2f804904b350f5ff9fe610c70	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmxvZ19wb3N0LmpwZw==b53c.jpg	(from https://solutionstream.com/blog?page=2)
19:12:25	15392/15392	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:12:25%20GMT	https://solutionstream.com/blog/every-company-a-technology-company	./solutionstream-backup/solutionstream.com/blog/every-company-a-technology-company.html	(from https://solutionstream.com/blog?page=2)
19:12:27	124421/124421	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Jun%202023%2022:49:52%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY29tcC5wbmc=?w=700&h=400&s=d67eee57ce0bca4c5f27b6ebaa501957	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY29tcC5wbmc=c9ac.png	(from https://solutionstream.com/blog?page=2)
19:12:27	14680/14680	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:12:27%20GMT	https://solutionstream.com/blog?page=1	./solutionstream-backup/solutionstream.com/blog2679.html	(from https://solutionstream.com/blog?page=2)
19:12:28	6686/6686	---M--	200	added ('OK')	image/avif	etag:%22686d541c-1a1e%22	https://solutionstream.com/assets/blog/dot-blue-wave-light-screen-gradient-texture-background_1045959-21388.avif	./solutionstream-backup/solutionstream.com/assets/blog/dot-blue-wave-light-screen-gradient-texture-background_1045959-21388.avif	(from https://solutionstream.com/blog/engineers-upgraded-how-solutionstream-turns-great-devs-into-ai-intelligent-engineers)
19:12:28	101977/101977	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:49:50%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZXZlcnktY29tcGFueS1hLXRlY2gtY29tcGFueS9ldmVyeS1jb21wYW55LWEtdGVjaC1jb21wYW55LWhlYWRlci5qcGVn?w=700&h=400&s=fd00bbf43357e20fe80ced53542d3b10	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZXZlcnktY29tcGFueS1hLXRlY2gtY29tcGFueS9ldmVyeS1jb21wYW55LWEtdGVjaC1jb21wYW55LWhlYWRlci5qcGVn7fb3.jpg	(from https://solutionstream.com/blog?page=2)
19:12:34	179037/179037	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Dec%202023%2022:28:01%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdW51c2VkL3NvbHV0aW9uc3RyZWFtLmpwZWc=?p=seo_pro_og&s=e439c8890736d022f5d5aa0073c729a4	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdW51c2VkL3NvbHV0aW9uc3RyZWFtLmpwZWc=bc67.jpg	(from https://solutionstream.com/blog/the-pros-and-cons-of-hiring-contractors-vs-full-time-employees-for-software-development)
19:12:37	117505/117505	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Dec%202023%2017:51:32%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2xlbS1vbm9qZWdodW8tZnk4anI0aXVwcW0tdW5zcGxhc2guanBn?p=seo_pro_twitter&s=c0ad5a88163cac02b08841dc121453fc	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2xlbS1vbm9qZWdodW8tZnk4anI0aXVwcW0tdW5zcGxhc2guanBn0852.jpg	(from https://solutionstream.com/blog/why-companies-choose-outside-vendors-for-hiring-technical-experts)
19:12:39	112688/112688	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Dec%202023%2017:51:32%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2xlbS1vbm9qZWdodW8tZnk4anI0aXVwcW0tdW5zcGxhc2guanBn?p=seo_pro_og&s=a898b9170f783e9c8c020ee1bcd57f40	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2xlbS1vbm9qZWdodW8tZnk4anI0aXVwcW0tdW5zcGxhc2guanBn4d03.jpg	(from https://solutionstream.com/blog/why-companies-choose-outside-vendors-for-hiring-technical-experts)
19:13:04	185723/185723	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Dec%202023%2022:28:02%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdW51c2VkL3NvbHV0aW9uc3RyZWFtLmpwZWc=?p=seo_pro_twitter&s=7f38a9e5758ae318e24522fa9e81cbea	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdW51c2VkL3NvbHV0aW9uc3RyZWFtLmpwZWc=df92.jpg	(from https://solutionstream.com/blog/the-pros-and-cons-of-hiring-contractors-vs-full-time-employees-for-software-development)
19:13:09	129707/129707	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2015:12:26%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYWktYWZmZWN0cy1zb2Z0d2FyZS1kZXYuanBlZw==?p=seo_pro_og&s=76a0f46beb850340d29fa1c023842bc6	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYWktYWZmZWN0cy1zb2Z0d2FyZS1kZXYuanBlZw==30c9.jpg	(from https://solutionstream.com/blog/how-ai-affects-custom-software-development)
19:13:27	136182/136182	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2015:12:26%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYWktYWZmZWN0cy1zb2Z0d2FyZS1kZXYuanBlZw==?p=seo_pro_twitter&s=1529f174dc1e2e13745b53a93a71520b	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYWktYWZmZWN0cy1zb2Z0d2FyZS1kZXYuanBlZw==221d.jpg	(from https://solutionstream.com/blog/how-ai-affects-custom-software-development)
19:13:39	135800/135800	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202023%2023:29:50%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbmVhcnNob3JlLWJlbmVmaXRzLmpwZWc=?p=seo_pro_og&s=e95e9286b6da3cf7c42c5d67923765ad	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbmVhcnNob3JlLWJlbmVmaXRzLmpwZWc=779a.jpg	(from https://solutionstream.com/blog/the-benefits-of-using-nearshore-developers)
19:15:09	116734/116734	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Aug%202023%2019:36:07%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcHJvcy1hbmQtY29ucy1zdGFmZi1hdWcuanBlZw==?p=seo_pro_og&s=126e9e6449582e3037f65dcc3963f829	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcHJvcy1hbmQtY29ucy1zdGFmZi1hdWcuanBlZw==9d38.jpg	(from https://solutionstream.com/blog/the-pros-and-cons-of-staff-augmentation)
19:15:28	119836/119836	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Aug%202023%2019:36:07%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcHJvcy1hbmQtY29ucy1zdGFmZi1hdWcuanBlZw==?p=seo_pro_twitter&s=1f23703ed4c591df94768b0fa3039cb3	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcHJvcy1hbmQtY29ucy1zdGFmZi1hdWcuanBlZw==5dd9.jpg	(from https://solutionstream.com/blog/the-pros-and-cons-of-staff-augmentation)
19:15:30	167145/167145	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:51:21%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZHNjXzA4OTctMi5qcGc=?p=seo_pro_og&s=e1e0a7ece2e7da4588847a09ec1eae8b	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZHNjXzA4OTctMi5qcGc=2f6c.jpg	(from https://solutionstream.com/blog/artificial-intelligence-and-machine-learning)
19:15:32	171066/171066	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:51:21%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZHNjXzA4OTctMi5qcGc=?p=seo_pro_twitter&s=52a706c11d4ce8dba8d54827aa15987a	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZHNjXzA4OTctMi5qcGc=39be.jpg	(from https://solutionstream.com/blog/artificial-intelligence-and-machine-learning)
19:15:34	17165/17165	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:34%20GMT	https://solutionstream.com/blog/why-ui-ux-design-can-make-or-break-a-company	./solutionstream-backup/solutionstream.com/blog/why-ui-ux-design-can-make-or-break-a-company.html	(from https://solutionstream.com/blog?page=3)
19:15:34	53850/53850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:02%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2h5LXVpLXV4LWRlc2lnbi1jYW4tbWFrZS1vci1icmVhay1hLWNvbXBhbnkvd2h5LXVpdXgtZGVzaWduLW1ha2Utb3ItYnJlYWstaGVhZGVyLmpwZWc=?w=700&h=400&s=c681d83db6969e44a83e9ebad0e8e095	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2h5LXVpLXV4LWRlc2lnbi1jYW4tbWFrZS1vci1icmVhay1hLWNvbXBhbnkvd2h5LXVpdXgtZGVzaWduLW1ha2Utb3ItYnJlYWstaGVhZGVyLmpwZWc=f62b.jpg	(from https://solutionstream.com/blog?page=3)
19:15:36	16666/16666	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:36%20GMT	https://solutionstream.com/blog/software-development-myths	./solutionstream-backup/solutionstream.com/blog/software-development-myths.html	(from https://solutionstream.com/blog?page=3)
19:15:37	74487/74487	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:03%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvc29mdHdhcmUtZGV2ZWxvcG1lbnQtbXl0aHMvYW5ncnktY29tcHV0ZXItdXNlci5qcGc=?w=700&h=400&s=673d4d164efc3bdd51867844ed05678d	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvc29mdHdhcmUtZGV2ZWxvcG1lbnQtbXl0aHMvYW5ncnktY29tcHV0ZXItdXNlci5qcGc=e333.jpg	(from https://solutionstream.com/blog?page=3)
19:15:38	16460/16460	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:38%20GMT	https://solutionstream.com/blog/creating-a-better-product-strategy	./solutionstream-backup/solutionstream.com/blog/creating-a-better-product-strategy.html	(from https://solutionstream.com/blog?page=3)
19:15:38	75089/75089	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:03%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY3JlYXRpbmctYS1iZXR0ZXItcHJvZHVjdC1zdHJhdGVneS9tZWV0aW5nLXN0cmF0ZWd5LmpwZw==?w=700&h=400&s=b472df60ad8816b01a92a453a21b68c2	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY3JlYXRpbmctYS1iZXR0ZXItcHJvZHVjdC1zdHJhdGVneS9tZWV0aW5nLXN0cmF0ZWd5LmpwZw==3a1c.jpg	(from https://solutionstream.com/blog?page=3)
19:15:40	16886/16886	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:40%20GMT	https://solutionstream.com/blog/it-modernization-why-its-time-to-update-your-platform	./solutionstream-backup/solutionstream.com/blog/it-modernization-why-its-time-to-update-your-platform.html	(from https://solutionstream.com/blog?page=3)
19:15:41	82632/82632	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:03%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaXQtbW9kZXJuaXphdGlvbi13aHktaXRzLXRpbWUtdG8tdXBncmFkZS9pdF9tb2Rlcm5pemF0aW9uLmpwZw==?w=700&h=400&s=69f5ee625dad7a69fb84c70de9936694	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaXQtbW9kZXJuaXphdGlvbi13aHktaXRzLXRpbWUtdG8tdXBncmFkZS9pdF9tb2Rlcm5pemF0aW9uLmpwZw==ed96.jpg	(from https://solutionstream.com/blog?page=3)
19:15:42	14378/14378	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:41%20GMT	https://solutionstream.com/blog/why-use-user-testing	./solutionstream-backup/solutionstream.com/blog/why-use-user-testing.html	(from https://solutionstream.com/blog?page=3)
19:15:49	65278/65278	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:03%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2h5LXVzZS11c2VyLXRlc3Rpbmcvd2h5LXVzZS11c2VyLXRlc3RpbmctaGVyby5qcGc=?w=700&h=400&s=28acd96ebc5a3468ef30c76f9797b795	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2h5LXVzZS11c2VyLXRlc3Rpbmcvd2h5LXVzZS11c2VyLXRlc3RpbmctaGVyby5qcGc=8b50.jpg	(from https://solutionstream.com/blog?page=3)
19:15:50	16061/16061	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:49%20GMT	https://solutionstream.com/blog/3-things-we-learned-from-front-conference	./solutionstream-backup/solutionstream.com/blog/3-things-we-learned-from-front-conference.html	(from https://solutionstream.com/blog?page=3)
19:15:51	65441/65441	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:03%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvMy10aGluZ3Mtd2UtbGVhcm5lZC1mcm9tLWZyb250LWNvbmZlcmVuY2UvdGhlLWNsaW1hdGUtcmVhbGl0eS1wcm9qZWN0LWhiNnV3cTBpNG1pLXVuc3BsYXNoLXNtYWxsLmpwZw==?w=700&h=400&s=db210c655c1bc4809e54790469f644d9	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvMy10aGluZ3Mtd2UtbGVhcm5lZC1mcm9tLWZyb250LWNvbmZlcmVuY2UvdGhlLWNsaW1hdGUtcmVhbGl0eS1wcm9qZWN0LWhiNnV3cTBpNG1pLXVuc3BsYXNoLXNtYWxsLmpwZw==942b.jpg	(from https://solutionstream.com/blog?page=3)
19:15:52	16839/16839	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:52%20GMT	https://solutionstream.com/blog/test-case-management	./solutionstream-backup/solutionstream.com/blog/test-case-management.html	(from https://solutionstream.com/blog?page=4)
19:15:53	68707/68707	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:13%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdGVzdC1jYXNlLW1hbmFnZW1lbnQvZGFyaWEtbmVwcmlha2hpbmEtNDc0MDM2LXVuc3BsYXNoLmpwZw==?w=700&h=400&s=6d546aedd17a18ac7855a0e128f52701	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdGVzdC1jYXNlLW1hbmFnZW1lbnQvZGFyaWEtbmVwcmlha2hpbmEtNDc0MDM2LXVuc3BsYXNoLmpwZw==f729.jpg	(from https://solutionstream.com/blog?page=4)
19:15:54	17113/17113	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:54%20GMT	https://solutionstream.com/blog/benefits-of-custom-built-software	./solutionstream-backup/solutionstream.com/blog/benefits-of-custom-built-software.html	(from https://solutionstream.com/blog?page=4)
19:15:55	86326/86326	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:14%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmVuZWZpdHMtb2YtY3VzdG9tLWJ1aWx0LXNvZnR3YXJlL21pbWktdGhpYW4tNzM3MDM2LXVuc3BsYXNoLmpwZw==?w=700&h=400&s=855146c76e4b41423ebb1ef3915eb2cd	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmVuZWZpdHMtb2YtY3VzdG9tLWJ1aWx0LXNvZnR3YXJlL21pbWktdGhpYW4tNzM3MDM2LXVuc3BsYXNoLmpwZw==028d.jpg	(from https://solutionstream.com/blog?page=4)
19:15:56	17469/17469	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:56%20GMT	https://solutionstream.com/blog/how-do-you-measure-project-success	./solutionstream-backup/solutionstream.com/blog/how-do-you-measure-project-success.html	(from https://solutionstream.com/blog?page=4)
19:15:59	19047/19047	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:15:58%20GMT	https://solutionstream.com/blog/using-retrospectives	./solutionstream-backup/solutionstream.com/blog/using-retrospectives.html	(from https://solutionstream.com/blog?page=4)
19:16:01	15989/15989	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:01%20GMT	https://solutionstream.com/blog/toughest-challenges-attributed-to-enterprise-software-and-how-to-beat-them	./solutionstream-backup/solutionstream.com/blog/toughest-challenges-attributed-to-enterprise-software-and-how-to-beat-them.html	(from https://solutionstream.com/blog?page=4)
19:16:02	81476/81476	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:13%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXNpbmctcmV0cm9zcGVjdGl2ZXMvcmV0cm9zcGVjdGl2ZXMtdW5zcGxhc2guanBn?w=700&h=400&s=e2f14bade1499323a35cccd1ba1dfab5	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXNpbmctcmV0cm9zcGVjdGl2ZXMvcmV0cm9zcGVjdGl2ZXMtdW5zcGxhc2guanBn2b33.jpg	(from https://solutionstream.com/blog?page=4)
19:16:03	60374/60374	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:13%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2hhbGxlbmdlcy13aXRoLWVudGVycHJpc2Utc29mdHdhcmUtYW5kLWJlYXQtdGhlbS9ndWVzdC1ibG9nLXBpYy5qcGc=?w=700&h=400&s=c01cc06dd39617205368e7dafc01e399	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2hhbGxlbmdlcy13aXRoLWVudGVycHJpc2Utc29mdHdhcmUtYW5kLWJlYXQtdGhlbS9ndWVzdC1ibG9nLXBpYy5qcGc=8838.jpg	(from https://solutionstream.com/blog?page=4)
19:16:03	410608/410608	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2017:02:14%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaG93LWRvLXlvdS1tZWFzdXJlLXByb2plY3Qtc3VjY2Vzcy9tZWFzdXJlLXN1Y2Nlc3MucG5n?w=700&h=400&s=2ca2b51fa93afb7c8c2ae2c26aa12ce9	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaG93LWRvLXlvdS1tZWFzdXJlLXByb2plY3Qtc3VjY2Vzcy9tZWFzdXJlLXN1Y2Nlc3MucG5nd36d.png	(from https://solutionstream.com/blog?page=4)
19:16:03	14593/14593	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:03%20GMT	https://solutionstream.com/blog/ux-is-a-team-sport	./solutionstream-backup/solutionstream.com/blog/ux-is-a-team-sport.html	(from https://solutionstream.com/blog?page=4)
19:16:04	34494/34494	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:14%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXgtaXMtYS10ZWFtLXNwb3J0L3V4LXRlYW0tc3BvcnQtaGVyby5qcGc=?w=700&h=400&s=a163f266517e41e9aedfe27bb0243c17	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXgtaXMtYS10ZWFtLXNwb3J0L3V4LXRlYW0tc3BvcnQtaGVyby5qcGc=a923.jpg	(from https://solutionstream.com/blog?page=4)
19:16:05	11979/11979	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:05%20GMT	https://solutionstream.com/blog/what-is-vue-js	./solutionstream-backup/solutionstream.com/blog/what-is-vue-js.html	(from https://solutionstream.com/blog?page=5)
19:16:08	85491/85491	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202023%2003:48:08%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy12dWUtanMvdnVlanNfYmxvZ19oZXJvLmpwZw==?w=700&h=400&s=d6804308fa79ab86733120457ab8b39e	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy12dWUtanMvdnVlanNfYmxvZ19oZXJvLmpwZw==e21c.jpg	(from https://solutionstream.com/blog?page=5)
19:16:08	12196/12196	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:08%20GMT	https://solutionstream.com/blog/what-is-react	./solutionstream-backup/solutionstream.com/blog/what-is-react.html	(from https://solutionstream.com/blog?page=5)
19:16:09	89311/89311	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202023%2003:46:22%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy1yZWFjdC9yZWFjdF9oZXJvLTE1NTQ0MTQyMzAuanBn?w=700&h=400&s=172af4380d49a20bdef3ac334f988d9f	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy1yZWFjdC9yZWFjdF9oZXJvLTE1NTQ0MTQyMzAuanBnebf9.jpg	(from https://solutionstream.com/blog?page=5)
19:16:10	16678/16678	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:10%20GMT	https://solutionstream.com/blog/5-benefits-of-using-a-product-design-sprint-in-your-enterprise-business	./solutionstream-backup/solutionstream.com/blog/5-benefits-of-using-a-product-design-sprint-in-your-enterprise-business.html	(from https://solutionstream.com/blog?page=5)
19:16:11	48957/48957	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202023%2003:48:32%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS1iZW5lZml0cy11c2luZy1wcm9kdWN0LWRlc2lnbi1zcHJpbnQvYWRvYmVzdG9ja18xMTE1MDc4MzkuanBlZw==?w=700&h=400&s=7b5f15009f043228a50c44b72ac470a0	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS1iZW5lZml0cy11c2luZy1wcm9kdWN0LWRlc2lnbi1zcHJpbnQvYWRvYmVzdG9ja18xMTE1MDc4MzkuanBlZw==4782.jpg	(from https://solutionstream.com/blog?page=5)
19:16:12	14430/14430	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:12%20GMT	https://solutionstream.com/blog/is-mobile-first-hype-in-2019	./solutionstream-backup/solutionstream.com/blog/is-mobile-first-hype-in-2019.html	(from https://solutionstream.com/blog?page=5)
19:16:13	94468/94468	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202023%2003:47:19%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbW9iaWxlLWZpcnN0LWh5cGUvbW9iaWxlLXBob25lcy0xNDAwLmpwZw==?w=700&h=400&s=9b1f4d1fac80dda56068ef969161fd91	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbW9iaWxlLWZpcnN0LWh5cGUvbW9iaWxlLXBob25lcy0xNDAwLmpwZw==6ab8.jpg	(from https://solutionstream.com/blog?page=5)
19:16:15	13828/13828	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:14%20GMT	https://solutionstream.com/blog/5-tips-for-getting-the-most-out-of-silicon-slopes-tech-summit-2019-2	./solutionstream-backup/solutionstream.com/blog/5-tips-for-getting-the-most-out-of-silicon-slopes-tech-summit-2019-2.html	(from https://solutionstream.com/blog?page=5)
19:16:18	136655/136655	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202023%2003:47:44%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS10aXBzLXNvbGxpY29uLXNsb3Blcy0yMDE5L25ldHdvcmtpbmctaW1hZ2UuanBn?w=700&h=400&s=f322f58d397e2bb500ea5544cfbbcdd1	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS10aXBzLXNvbGxpY29uLXNsb3Blcy0yMDE5L25ldHdvcmtpbmctaW1hZ2UuanBn7eae.jpg	(from https://solutionstream.com/blog?page=5)
19:16:18	24644/24644	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:18%20GMT	https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3	./solutionstream-backup/solutionstream.com/blog/q-learning-in-practice-rl-series-part-3.html	(from https://solutionstream.com/blog?page=5)
19:16:20	65617/65617	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202023%2003:46:53%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvcjIuanBn?w=700&h=400&s=0a260c47efb7708c3769b31a3a17a777	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvcjIuanBnf10b.jpg	(from https://solutionstream.com/blog?page=5)
19:16:21	31867/31867	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:21%20GMT	https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2	./solutionstream-backup/solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2.html	(from https://solutionstream.com/blog?page=6)
19:16:23	161708/161708	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202023%2001:19:06%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvYmx1ZXNoaXJ0LSgxKS5qcGc=?w=700&h=400&s=34c98a8f2dba4705108adf3a21576ff6	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvYmx1ZXNoaXJ0LSgxKS5qcGc=c0c2.jpg	(from https://solutionstream.com/blog?page=6)
19:16:24	38526/38526	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2001:16:24%20GMT	https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1	./solutionstream-backup/solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1.html	(from https://solutionstream.com/blog?page=6)
